Customer ID;Number of Transaction;Number of Line;Line Category;TerritoryKey;Quantity;Total Spend;AOV;Churn
22582;1;2;Low;9;2;575;575;1
22583;1;5;Med 1;9;9;637.1;637.1;1
22588;1;3;Low;10;6;48.6;48.6;1
22589;1;1;Low;10;2;5;5;1
22593;1;3;Low;7;6;554;554;1
22595;1;4;Med 1;7;6;2256.5;2256.5;1
22601;1;3;Low;7;5;565.5;565.5;1
22603;1;2;Low;7;3;561.5;561.5;1
22612;1;4;Med 1;7;7;561.9;561.9;1
22622;1;2;Low;10;3;59;59;1
22626;1;3;Low;7;4;565.5;565.5;1
22632;1;4;Med 1;7;5;2229.2;2229.2;1
22641;1;4;Med 1;7;5;589;589;1
22645;1;3;Low;7;4;554;554;1
22647;1;2;Low;7;2;2301.6;2301.6;1
22648;1;2;Low;7;2;2214.2;2214.2;1
22649;1;4;Med 1;7;5;587.6;587.6;1
22651;1;2;Low;7;2;573.6;573.6;1
22654;1;3;Low;7;5;563.8;563.8;1
22655;1;3;Low;8;4;565.5;565.5;1
22657;1;2;Low;10;3;38.6;38.6;1
22663;1;2;Low;7;2;573.6;573.6;1
22672;1;2;Low;10;3;28.5;28.5;1
22673;1;4;Med 1;7;7;609;609;1
22674;1;2;Low;8;2;573.6;573.6;1
22675;1;4;Med 1;7;7;629;629;1
22678;1;3;Low;8;3;652.6;652.6;1
22679;1;3;Low;8;4;610;610;1
22685;1;4;Med 1;8;7;599.1;599.1;1
22688;1;2;Low;8;4;39;39;1
22700;1;2;Low;8;4;6.3;6.3;1
22701;1;2;Low;8;3;58;58;1
22707;1;3;Low;8;6;60.7;60.7;1
22708;1;3;Low;7;5;89;89;1
22709;1;1;Low;7;2;29;29;1
22711;1;4;Med 1;8;6;587.6;587.6;1
22716;1;3;Low;1;4;554;554;1
22717;1;2;Low;1;2;575;575;1
22718;1;4;Med 1;4;6;600.5;600.5;1
22719;1;4;Med 1;4;7;567.8;567.8;1
22721;1;3;Low;1;4;37.3;37.3;1
22722;1;4;Med 1;4;7;562.6;562.6;1
22724;1;3;Low;4;6;68.6;68.6;1
22725;1;2;Low;1;4;39;39;1
22730;1;1;Low;6;2;5;5;1
22731;1;3;Low;4;6;70;70;1
22733;1;2;Low;1;3;549;549;1
22746;1;3;Low;4;6;40.2;40.2;1
22749;1;4;Med 1;1;5;600.5;600.5;1
22753;1;4;Med 1;1;6;724.5;724.5;1
22754;1;3;Low;1;5;194;194;1
22761;1;3;Low;1;4;68.6;68.6;1
22762;1;4;Med 1;1;7;92.2;92.2;1
22764;1;1;Low;1;3;30;30;1
22765;1;4;Med 1;6;7;2400.3;2400.3;1
22770;1;1;Low;4;1;540;540;1
22775;1;3;Low;4;5;37.3;37.3;1
22782;1;4;Med 1;4;7;567.8;567.8;1
22783;1;3;Low;1;4;70;70;1
22784;1;2;Low;4;3;563.5;563.5;1
22787;1;4;Med 1;4;7;620.5;620.5;1
22788;1;4;Med 1;4;6;602;602;1
22789;1;2;Low;4;2;575;575;1
22790;1;2;Low;4;2;573.6;573.6;1
22792;1;3;Low;1;5;70;70;1
22793;1;3;Low;1;5;68.6;68.6;1
22801;1;1;Low;8;2;5;5;1
22812;1;2;Low;10;3;32.3;32.3;1
22815;1;2;Low;8;4;13;13;1
22819;1;3;Low;10;5;68.6;68.6;1
22823;1;3;Low;10;6;44;44;1
22825;1;4;Med 1;10;7;77.3;77.3;1
22834;1;2;Low;8;4;12.6;12.6;1
22837;1;3;Low;10;5;68.6;68.6;1
22838;1;1;Low;10;2;30;30;1
22856;1;1;Low;9;1;5;5;1
22859;1;1;Low;9;2;5;5;1
22862;1;1;Low;4;1;540;540;1
22864;1;4;Med 1;1;8;571.7;571.7;1
22867;1;2;Low;8;4;37.6;37.6;1
22869;1;2;Low;10;3;38.6;38.6;1
22871;1;2;Low;1;3;561.5;561.5;1
22872;1;1;Low;1;1;540;540;1
22873;1;1;Low;4;1;540;540;1
22882;1;4;Med 1;6;8;98.6;98.6;1
22892;1;2;Low;4;2;561.5;561.5;1
22902;1;2;Low;1;4;32.3;32.3;1
22911;1;2;Low;9;4;38.6;38.6;1
22916;1;2;Low;9;3;59;59;1
22919;1;2;Low;9;3;59;59;1
22922;1;3;Low;9;5;69;69;1
22925;1;6;Med 1;9;10;133.2;133.2;1
22941;1;2;Low;9;3;59;59;1
22955;1;2;Low;9;4;13.6;13.6;1
22957;1;2;Low;9;3;40;40;1
22960;1;1;Low;9;2;5;5;1
22965;1;2;Low;9;3;7.3;7.3;1
22967;1;3;Low;1;5;70;70;1
22983;1;2;Low;6;4;7.3;7.3;1
22986;1;2;Low;9;2;573.6;573.6;1
22993;1;3;Low;4;3;565.5;565.5;1
22994;1;1;Low;1;1;540;540;1
22997;1;4;Med 1;1;5;608;608;1
22999;1;3;Low;4;6;554;554;1
23011;1;2;Low;4;3;15;15;1
23012;1;1;Low;9;2;5;5;1
23014;1;2;Low;9;4;13.6;13.6;1
23015;1;3;Low;4;5;563.8;563.8;1
23016;1;2;Low;4;4;561.5;561.5;1
23017;1;3;Low;1;4;563.8;563.8;1
23018;1;4;Med 1;1;7;608;608;1
23021;1;2;Low;4;3;563.5;563.5;1
23025;1;1;Low;1;1;30;30;1
23026;1;2;Low;4;2;603.5;603.5;1
23027;1;3;Low;4;5;37.3;37.3;1
23028;1;4;Med 1;4;6;600.5;600.5;1
23030;1;1;Low;1;2;30;30;1
23031;1;3;Low;1;5;68.6;68.6;1
23032;1;2;Low;4;4;548.6;548.6;1
23033;1;4;Med 1;4;7;587.6;587.6;1
23034;1;1;Low;4;1;540;540;1
23035;1;4;Med 1;4;8;561.9;561.9;1
23036;1;5;Med 1;4;9;622.7;622.7;1
23041;1;2;Low;4;3;561.5;561.5;1
23042;1;4;Med 1;4;5;589;589;1
23052;1;1;Low;4;2;30;30;1
23054;1;1;Low;1;2;30;30;1
23055;1;3;Low;1;7;70;70;1
23056;1;3;Low;4;4;598.5;598.5;1
23058;1;4;Med 1;4;6;589;589;1
23059;1;4;Med 1;1;6;599.1;599.1;1
23073;1;1;Low;1;1;540;540;1
23078;1;3;Low;9;6;15.2;15.2;1
23079;1;2;Low;9;4;7.3;7.3;1
23081;1;4;Med 1;4;6;609;609;1
23082;1;2;Low;4;2;603.5;603.5;1
23083;1;5;Med 1;6;11;49.9;49.9;1
23087;1;2;Low;9;3;38.6;38.6;1
23090;1;3;Low;1;6;37.3;37.3;1
23097;1;4;Med 1;9;8;589;589;1
23098;1;3;Low;9;5;563.8;563.8;1
23099;1;1;Low;9;1;540;540;1
23100;1;3;Low;9;6;563.8;563.8;1
23101;1;5;Med 1;9;8;612.5;612.5;1
23102;1;2;Low;9;4;548.6;548.6;1
23108;1;2;Low;1;4;32.3;32.3;1
23122;1;2;Low;9;3;13.6;13.6;1
23125;1;2;Low;1;2;603.5;603.5;1
23133;1;3;Low;4;5;68.6;68.6;1
23135;1;3;Low;4;5;554;554;1
23136;1;2;Low;4;2;573.6;573.6;1
23138;1;3;Low;4;4;597.2;597.2;1
23141;1;2;Low;1;2;603.5;603.5;1
23142;1;3;Low;1;6;556.9;556.9;1
23146;1;2;Low;4;2;603.5;603.5;1
23149;1;2;Low;4;3;32.3;32.3;1
23157;1;3;Low;1;6;68.6;68.6;1
23159;1;4;Med 1;4;4;562.6;562.6;1
23160;1;4;Med 1;4;5;674;674;1
23161;1;2;Low;4;2;575;575;1
23162;1;3;Low;4;5;563.8;563.8;1
23163;1;4;Med 1;4;6;599.1;599.1;1
23167;1;1;Low;1;1;540;540;1
23168;1;1;Low;1;1;540;540;1
23169;1;4;Med 1;1;5;685.5;685.5;1
23170;1;2;Low;4;2;575;575;1
23174;1;3;Low;4;5;554;554;1
23175;1;3;Low;4;6;570.1;570.1;1
23181;1;4;Med 1;1;6;589;589;1
23183;1;2;Low;4;3;549;549;1
23185;1;5;Med 1;4;7;635.7;635.7;1
23186;1;2;Low;4;3;549;549;1
23187;1;2;Low;1;2;575;575;1
23189;1;4;Med 1;4;6;600.5;600.5;1
23191;1;2;Low;1;4;35;35;1
23192;1;2;Low;4;4;32.3;32.3;1
23195;1;5;Med 1;1;7;635.7;635.7;1
23197;1;2;Low;4;4;39;39;1
23199;1;4;Med 1;1;8;45.2;45.2;1
23201;1;1;Low;4;1;30;30;1
23204;1;4;Med 1;1;5;562.6;562.6;1
23206;1;3;Low;4;5;68.6;68.6;1
23207;1;1;Low;4;2;30;30;1
23208;1;2;Low;6;3;60;60;1
23215;1;4;Med 1;4;9;50;50;1
23216;1;5;Med 1;4;8;611.2;611.2;1
23217;1;3;Low;4;5;563.8;563.8;1
23221;1;2;Low;8;2;39;39;1
23226;1;4;Med 1;8;6;589;589;1
23236;1;2;Low;10;4;7.3;7.3;1
23238;1;4;Med 1;4;6;617.5;617.5;1
23239;1;1;Low;4;1;540;540;1
23240;1;3;Low;1;5;68.6;68.6;1
23242;1;3;Low;1;5;554;554;1
23246;1;2;Low;1;5;32.3;32.3;1
23248;1;3;Low;1;4;48.6;48.6;1
23250;1;2;Low;1;3;65;65;1
23253;1;2;Low;6;3;38.6;38.6;1
23256;1;4;Med 1;4;7;73.5;73.5;1
23257;1;1;Low;4;1;540;540;1
23261;1;4;Med 1;1;6;77.9;77.9;1
23263;1;3;Low;1;6;23.6;23.6;1
23264;1;1;Low;1;1;540;540;1
23265;1;4;Med 1;1;6;563;563;1
23266;1;4;Med 1;1;5;602;602;1
23268;1;4;Med 1;4;6;567.8;567.8;1
23269;1;2;Low;4;2;575;575;1
23270;1;4;Med 1;4;6;617.5;617.5;1
23271;1;3;Low;4;5;48.6;48.6;1
23276;1;2;Low;4;3;2392.7;2392.7;1
23284;1;2;Low;6;3;38.6;38.6;1
23286;1;1;Low;4;2;30;30;1
23287;1;4;Med 1;4;6;609;609;1
23288;1;2;Low;4;4;39;39;1
23292;1;2;Low;1;3;35;35;1
23293;1;3;Low;4;5;152.3;152.3;1
23295;1;2;Low;4;5;35;35;1
23296;1;3;Low;4;5;570.1;570.1;1
23297;1;3;Low;4;6;37.3;37.3;1
23298;1;3;Low;1;5;68.6;68.6;1
23302;1;3;Low;1;6;554;554;1
23312;1;2;Low;9;4;13.6;13.6;1
23313;1;4;Med 1;9;7;724.5;724.5;1
23314;1;4;Med 1;9;6;562.6;562.6;1
23316;1;4;Med 1;9;5;652.5;652.5;1
23317;1;2;Low;9;3;38.6;38.6;1
23318;1;2;Low;4;3;561.5;561.5;1
23320;1;2;Low;9;3;549;549;1
23321;1;4;Med 1;9;6;617.5;617.5;1
23322;1;3;Low;9;4;597.2;597.2;1
23323;1;3;Low;9;5;563.8;563.8;1
23324;1;2;Low;9;3;549;549;1
23325;1;3;Low;9;5;554;554;1
23326;1;2;Low;4;3;561.5;561.5;1
23328;1;4;Med 1;4;8;2441.6;2441.6;1
23333;1;4;Med 1;1;5;116.7;116.7;1
23334;1;3;Low;1;5;554;554;1
23337;1;1;Low;4;2;30;30;1
23338;1;4;Med 1;4;7;567.8;567.8;1
23339;1;2;Low;1;2;573.6;573.6;1
23345;1;1;Low;9;2;5;5;1
23347;1;1;Low;9;3;5;5;1
23349;1;4;Med 1;4;8;65.6;65.6;1
23352;1;1;Low;1;1;540;540;1
23355;1;2;Low;4;2;603.5;603.5;1
23356;1;4;Med 1;4;6;587.6;587.6;1
23358;1;4;Med 1;4;8;561.9;561.9;1
23365;1;1;Low;4;1;540;540;1
23368;1;1;Low;6;1;5;5;1
23369;1;4;Med 1;4;6;609;609;1
23371;1;2;Low;1;3;563.5;563.5;1
23372;1;3;Low;1;5;554;554;1
23373;1;2;Low;1;3;561.5;561.5;1
23382;1;4;Med 1;4;6;599.1;599.1;1
23383;1;4;Med 1;4;5;599.1;599.1;1
23384;1;2;Low;4;2;548.6;548.6;1
23386;1;2;Low;4;3;549;549;1
23390;1;1;Low;1;1;540;540;1
23391;1;5;Med 1;4;10;611.2;611.2;1
23392;1;3;Low;4;6;554;554;1
23393;1;3;Low;4;4;615.5;615.5;1
23394;1;1;Low;4;1;540;540;1
23395;1;3;Low;4;5;554;554;1
23398;1;3;Low;4;4;554;554;1
23399;1;2;Low;4;3;561.5;561.5;1
23401;1;2;Low;6;3;38.6;38.6;1
23403;1;3;Low;1;5;554;554;1
23404;1;3;Low;1;3;621.7;621.7;1
23421;1;4;Med 1;9;6;1763.6;1763.6;1
23422;1;3;Low;9;5;1730;1730;1
23423;1;2;Low;9;2;1755;1755;1
23425;1;4;Med 1;9;6;1770;1770;1
23428;1;2;Low;9;3;38.6;38.6;1
23429;1;2;Low;9;2;1755;1755;1
23430;1;1;Low;9;2;5;5;1
23431;1;3;Low;9;5;1715;1715;1
23432;1;2;Low;9;2;1736;1736;1
23433;1;1;Low;9;1;1701;1701;1
23434;1;1;Low;9;1;1701;1701;1
23435;1;2;Low;9;2;1736;1736;1
23436;1;4;Med 1;9;5;1769;1769;1
23438;1;3;Low;9;4;123.5;123.5;1
23440;1;2;Low;7;4;34;34;1
23445;1;1;Low;7;2;29;29;1
23450;1;4;Med 1;1;8;577.5;577.5;1
23457;1;3;Low;4;6;68.6;68.6;1
23458;1;4;Med 1;6;11;42;42;1
23459;1;2;Low;6;3;38.6;38.6;1
23475;1;5;Med 1;1;9;121.9;121.9;1
23476;1;1;Low;6;1;5;5;1
23491;1;3;Low;1;7;44;44;1
23501;1;3;Low;4;6;37.3;37.3;1
23510;1;3;Low;4;5;554;554;1
23514;1;3;Low;1;5;70;70;1
23515;1;1;Low;4;1;540;540;1
23516;1;3;Low;4;5;597.2;597.2;1
23520;1;2;Low;1;3;548.6;548.6;1
23521;1;1;Low;9;2;22;22;1
23528;1;2;Low;9;3;76;76;1
23533;1;2;Low;9;2;1736;1736;1
23534;1;2;Low;9;2;1734.6;1734.6;1
23535;1;1;Low;9;2;5;5;1
23538;1;2;Low;9;2;1755;1755;1
23539;1;1;Low;9;1;1701;1701;1
23543;1;2;Low;9;4;12.9;12.9;1
23544;1;5;Med 1;9;9;1787.2;1787.2;1
23545;1;1;Low;9;1;1701;1701;1
23551;1;2;Low;6;4;38.6;38.6;1
23553;1;1;Low;6;2;5;5;1
23554;1;1;Low;6;1;5;5;1
23561;1;1;Low;1;2;30;30;1
23563;1;2;Low;9;2;55.6;55.6;1
23564;1;2;Low;4;5;35;35;1
23569;1;2;Low;9;3;38.6;38.6;1
23581;1;3;Low;4;4;68.6;68.6;1
23593;1;5;Med 1;9;9;1807.5;1807.5;1
23598;1;2;Low;10;4;32.3;32.3;1
23604;1;1;Low;8;2;4;4;1
23616;1;2;Low;8;2;817.6;817.6;1
23619;1;4;Med 1;8;8;806.8;806.8;1
23620;1;4;Med 1;10;7;77.3;77.3;1
23626;1;2;Low;7;3;37.6;37.6;1
23627;1;2;Low;8;4;37.6;37.6;1
23634;1;1;Low;8;2;4;4;1
23637;1;2;Low;7;4;27.5;27.5;1
23638;1;1;Low;10;3;30;30;1
23640;1;2;Low;9;2;1755;1755;1
23645;1;2;Low;9;2;1755;1755;1
23646;1;2;Low;9;4;13.6;13.6;1
23647;1;2;Low;9;3;12.9;12.9;1
23648;1;1;Low;9;1;1701;1701;1
23649;1;3;Low;9;4;1763.6;1763.6;1
23651;1;2;Low;9;2;1734.6;1734.6;1
23652;1;2;Low;9;4;1726;1726;1
23653;1;4;Med 1;9;6;1793.5;1793.5;1
23654;1;2;Low;9;4;60;60;1
23655;1;1;Low;9;1;1701;1701;1
23656;1;1;Low;9;1;1701;1701;1
23658;1;2;Low;9;2;1755;1755;1
23659;1;2;Low;9;2;1734.6;1734.6;1
23660;1;2;Low;9;2;1734.6;1734.6;1
23661;1;3;Low;9;4;1778.5;1778.5;1
23666;1;4;Med 1;1;6;2451.7;2451.7;1
23671;1;3;Low;1;6;194;194;1
23675;1;1;Low;1;2;30;30;1
23685;1;1;Low;4;2;30;30;1
23687;1;1;Low;1;2;30;30;1
23689;1;3;Low;4;6;44;44;1
23692;1;3;Low;1;4;42.9;42.9;1
23693;1;4;Med 1;4;7;116.7;116.7;1
23694;1;3;Low;1;5;68.6;68.6;1
23699;1;3;Low;4;4;1272;1272;1
23710;1;1;Low;1;1;30;30;1
23712;1;2;Low;4;4;39;39;1
23730;1;2;Low;6;2;1249.8;1249.8;1
23731;1;2;Low;6;2;1248.5;1248.5;1
23734;1;3;Low;1;5;70;70;1
23737;1;2;Low;4;3;35;35;1
23740;1;2;Low;4;2;36.6;36.6;1
23749;1;4;Med 1;7;7;76.3;76.3;1
23755;1;2;Low;8;4;6.3;6.3;1
23766;1;3;Low;8;5;67.6;67.6;1
23772;1;2;Low;8;3;39;39;1
23782;1;3;Low;1;6;68.6;68.6;1
23786;1;2;Low;1;4;39;39;1
23788;1;1;Low;4;1;1214.9;1214.9;1
23789;1;4;Med 1;4;6;1251.1;1251.1;1
23790;1;4;Med 1;1;7;46.8;46.8;1
23791;1;3;Low;1;4;71.6;71.6;1
23792;1;1;Low;1;1;32.6;32.6;1
23796;1;2;Low;4;3;36.6;36.6;1
23805;1;1;Low;1;1;32.6;32.6;1
23809;1;1;Low;4;2;30;30;1
23814;1;1;Low;4;2;30;30;1
23819;1;2;Low;6;3;1223.8;1223.8;1
23829;1;2;Low;6;3;1223.8;1223.8;1
23830;1;2;Low;6;2;1223.8;1223.8;1
23842;1;2;Low;6;2;1248.5;1248.5;1
23846;1;2;Low;6;2;1249.8;1249.8;1
23864;1;3;Low;4;7;83;83;1
23865;1;3;Low;6;3;1312;1312;1
23890;1;2;Low;4;4;32.3;32.3;1
23898;1;2;Low;8;2;603.5;603.5;1
23900;1;1;Low;8;1;540;540;1
23902;1;2;Low;8;3;563.5;563.5;1
23903;1;1;Low;8;1;540;540;1
23905;1;2;Low;8;2;573.6;573.6;1
23911;1;3;Low;7;6;36.3;36.3;1
23914;1;2;Low;8;3;6.3;6.3;1
23916;1;1;Low;8;3;4;4;1
23917;1;3;Low;8;4;554;554;1
23919;1;3;Low;7;7;57.5;57.5;1
23927;1;3;Low;7;6;36.3;36.3;1
23929;1;3;Low;7;5;82;82;1
23933;1;3;Low;8;5;563.8;563.8;1
23935;1;1;Low;10;1;5;5;1
23950;1;3;Low;7;5;89;89;1
23952;1;2;Low;8;3;39;39;1
23956;1;2;Low;8;3;67.5;67.5;1
23960;1;4;Med 1;8;7;600.5;600.5;1
23961;1;4;Med 1;8;6;685.5;685.5;1
23963;1;3;Low;7;6;69;69;1
23967;1;1;Low;10;2;5;5;1
23968;1;2;Low;10;4;40;40;1
23969;1;3;Low;7;7;36.3;36.3;1
23977;1;4;Med 1;7;6;122.6;122.6;1
23980;1;3;Low;7;5;67.6;67.6;1
23982;1;2;Low;8;3;549;549;1
23985;1;2;Low;10;3;38.6;38.6;1
23992;1;4;Med 1;9;6;724.5;724.5;1
23993;1;3;Low;9;3;629;629;1
23994;1;4;Med 1;9;4;609;609;1
23995;1;1;Low;9;1;540;540;1
23996;1;4;Med 1;9;7;562.6;562.6;1
23998;1;2;Low;9;2;573.6;573.6;1
23999;1;2;Low;9;3;548.6;548.6;1
24000;1;1;Low;9;1;540;540;1
24001;1;1;Low;9;1;540;540;1
24002;1;4;Med 1;9;6;563;563;1
24003;1;3;Low;9;3;621.7;621.7;1
24004;1;4;Med 1;9;6;562.6;562.6;1
24005;1;2;Low;9;2;573.6;573.6;1
24006;1;1;Low;9;1;540;540;1
24008;1;2;Low;9;3;548.6;548.6;1
24009;1;2;Low;9;3;563.5;563.5;1
24016;1;4;Med 1;7;9;44.2;44.2;1
24017;1;3;Low;8;5;554;554;1
24018;1;2;Low;8;2;573.6;573.6;1
24020;1;2;Low;10;4;13.6;13.6;1
24024;1;2;Low;8;2;603.5;603.5;1
24025;1;4;Med 1;8;7;577.5;577.5;1
24027;1;4;Med 1;8;7;561.9;561.9;1
24033;1;2;Low;8;2;573.6;573.6;1
24036;1;4;Med 1;8;5;608;608;1
24040;1;4;Med 1;8;6;2220.4;2220.4;1
24044;1;2;Low;10;2;1054.4;1054.4;1
24046;1;3;Low;8;5;554;554;1
24047;1;2;Low;10;2;1054.4;1054.4;1
24048;1;2;Low;10;2;1054.4;1054.4;1
24049;1;2;Low;8;2;573.6;573.6;1
24050;1;3;Low;10;4;1042.7;1042.7;1
24051;1;2;Low;10;2;1048.5;1048.5;1
24052;1;2;Low;8;4;549;549;1
24053;1;1;Low;8;1;2181.6;2181.6;1
24054;1;2;Low;10;2;1054.4;1054.4;1
24055;1;2;Low;10;2;1048.5;1048.5;1
24058;1;3;Low;10;4;1042.7;1042.7;1
24059;1;3;Low;8;4;582.3;582.3;1
24060;1;2;Low;8;2;603.5;603.5;1
24062;1;1;Low;7;2;29;29;1
24069;1;2;Low;10;2;1054.4;1054.4;1
24073;1;2;Low;10;3;68.5;68.5;1
24074;1;2;Low;8;3;39;39;1
24077;1;4;Med 1;8;6;587.6;587.6;1
24080;1;2;Low;8;3;52.1;52.1;1
24081;1;2;Low;7;4;31.3;31.3;1
24082;1;2;Low;7;3;38.6;38.6;1
24086;1;2;Low;8;3;52.1;52.1;1
24100;1;4;Med 1;10;5;1049.4;1049.4;1
24101;1;2;Low;10;2;1048.5;1048.5;1
24104;1;2;Low;10;2;1034.1;1034.1;1
24106;1;2;Low;7;4;38.6;38.6;1
24111;1;1;Low;7;2;5;5;1
24114;1;3;Low;10;4;1057.1;1057.1;1
24117;1;2;Low;8;5;13;13;1
24119;1;2;Low;7;4;13.6;13.6;1
24122;1;1;Low;7;1;5;5;1
24123;1;2;Low;7;4;7.3;7.3;1
24126;1;2;Low;7;4;28.5;28.5;1
24128;1;3;Low;8;4;94;94;1
24129;1;1;Low;8;2;4;4;1
24149;1;2;Low;7;5;7.3;7.3;1
24151;1;2;Low;10;3;59;59;1
24156;1;2;Low;8;4;6.3;6.3;1
24159;1;2;Low;9;2;573.6;573.6;1
24160;1;2;Low;9;2;603.5;603.5;1
24161;1;1;Low;9;1;540;540;1
24162;1;2;Low;9;3;561.5;561.5;1
24163;1;2;Low;9;2;573.6;573.6;1
24164;1;4;Med 1;9;7;577.5;577.5;1
24166;1;4;Med 1;9;8;608;608;1
24167;1;1;Low;9;1;540;540;1
24168;1;4;Med 1;9;6;609;609;1
24169;1;3;Low;9;5;554;554;1
24170;1;2;Low;9;2;573.6;573.6;1
24171;1;4;Med 1;9;7;562.6;562.6;1
24172;1;3;Low;9;5;554;554;1
24173;1;4;Med 1;9;6;589;589;1
24174;1;1;Low;9;1;540;540;1
24175;1;2;Low;9;2;561.5;561.5;1
24176;1;3;Low;9;5;597.2;597.2;1
24177;1;1;Low;9;1;540;540;1
24178;1;3;Low;9;3;627.6;627.6;1
24179;1;4;Med 1;9;6;609;609;1
24180;1;2;Low;8;3;37.6;37.6;1
24184;1;2;Low;10;2;1034.1;1034.1;1
24186;1;3;Low;10;5;1027.7;1027.7;1
24187;1;2;Low;10;2;1035.4;1035.4;1
24188;1;2;Low;10;4;12.9;12.9;1
24189;1;2;Low;10;2;1054.4;1054.4;1
24192;1;2;Low;10;2;1034.1;1034.1;1
24193;1;4;Med 1;10;7;1077.5;1077.5;1
24196;1;2;Low;7;4;40;40;1
24197;1;2;Low;10;2;1034.1;1034.1;1
24201;1;3;Low;7;4;2426.4;2426.4;1
24202;1;1;Low;10;1;1000.4;1000.4;1
24203;1;3;Low;7;3;2467.1;2467.1;1
24208;1;2;Low;7;3;1709.6;1709.6;1
24209;1;2;Low;7;2;1736;1736;1
24212;1;2;Low;10;2;1034.1;1034.1;1
24213;1;4;Med 1;10;5;1091.1;1091.1;1
24217;1;3;Low;10;3;1088.1;1088.1;1
24219;1;4;Med 1;7;6;2431.7;2431.7;1
24220;1;3;Low;6;4;67.9;67.9;1
24225;1;2;Low;4;3;93.5;93.5;1
24226;1;3;Low;4;5;70;70;1
24227;1;2;Low;4;4;35;35;1
24230;1;2;Low;9;4;13.6;13.6;1
24241;1;3;Low;9;4;554;554;1
24242;1;2;Low;9;2;575;575;1
24247;1;1;Low;9;1;540;540;1
24248;1;4;Med 1;9;6;589;589;1
24249;1;2;Low;9;2;573.6;573.6;1
24250;1;3;Low;9;4;556.9;556.9;1
24251;1;1;Low;9;1;540;540;1
24261;1;3;Low;4;4;70.2;70.2;1
24263;1;2;Low;4;3;34.9;34.9;1
24265;1;4;Med 1;4;6;93.8;93.8;1
24269;1;2;Low;9;4;15;15;1
24280;1;3;Low;9;6;27.8;27.8;1
24285;1;1;Low;1;1;32.6;32.6;1
24290;1;1;Low;1;1;32.6;32.6;1
24294;1;3;Low;1;6;45.2;45.2;1
24312;1;2;Low;1;3;36.6;36.6;1
24320;1;3;Low;1;4;38.9;38.9;1
24322;1;2;Low;6;2;68.5;68.5;1
24370;1;3;Low;9;4;67.9;67.9;1
24373;1;3;Low;9;5;27.8;27.8;1
24380;1;1;Low;9;2;5;5;1
24382;1;3;Low;9;4;143.8;143.8;1
24383;1;1;Low;7;1;2384.1;2384.1;1
24384;1;3;Low;7;4;2427.7;2427.7;1
24394;1;2;Low;4;3;36.6;36.6;1
24401;1;3;Low;4;5;45.6;45.6;1
24416;1;4;Med 1;1;6;93.8;93.8;1
24439;1;3;Low;1;5;71.6;71.6;1
24442;1;2;Low;5;2;80.7;80.7;1
24456;1;1;Low;9;3;21.5;21.5;1
24473;1;2;Low;9;4;13.6;13.6;1
24477;1;1;Low;9;1;1000.4;1000.4;1
24478;1;2;Low;9;2;1034.1;1034.1;1
24483;1;3;Low;9;6;23.6;23.6;1
24484;1;1;Low;9;1;1000.4;1000.4;1
24485;1;2;Low;9;2;1054.4;1054.4;1
24487;1;1;Low;6;1;5;5;1
24490;1;2;Low;1;4;36.6;36.6;1
24502;1;3;Low;9;4;1057.6;1057.6;1
24503;1;2;Low;9;2;1054.4;1054.4;1
24504;1;1;Low;9;1;1000.4;1000.4;1
24505;1;1;Low;9;1;1000.4;1000.4;1
24506;1;1;Low;9;1;1000.4;1000.4;1
24507;1;1;Low;1;1;32.6;32.6;1
24511;1;2;Low;1;3;36.6;36.6;1
24512;1;1;Low;4;1;32.6;32.6;1
24514;1;2;Low;4;4;36.6;36.6;1
24518;1;2;Low;4;3;36.6;36.6;1
24524;1;2;Low;4;3;34.9;34.9;1
24531;1;2;Low;8;3;67.5;67.5;1
24535;1;1;Low;7;2;4;4;1
24545;1;3;Low;10;5;70;70;1
24554;1;3;Low;10;6;68.6;68.6;1
24555;1;5;Med 1;10;11;58.6;58.6;1
24563;1;2;Low;8;4;6.3;6.3;1
24565;1;2;Low;8;3;575;575;1
24568;1;2;Low;10;5;13.6;13.6;1
24574;1;4;Med 1;10;6;95.3;95.3;1
24576;1;3;Low;10;4;88;88;1
24585;1;4;Med 1;9;6;1063.1;1063.1;1
24591;1;2;Low;9;3;59;59;1
24599;1;2;Low;9;4;27;27;1
24607;1;1;Low;9;2;5;5;1
24610;1;2;Low;9;4;40;40;1
24616;1;3;Low;4;4;70.2;70.2;1
24624;1;3;Low;4;6;38.9;38.9;1
24626;1;3;Low;4;5;38.9;38.9;1
24627;1;2;Low;6;3;68.5;68.5;1
24642;1;3;Low;1;4;38.9;38.9;1
24643;1;2;Low;4;3;34.9;34.9;1
24650;1;2;Low;4;3;36.6;36.6;1
24653;1;2;Low;1;2;2393.1;2393.1;1
24654;1;4;Med 1;4;5;2453;2453;1
24655;1;1;Low;4;1;32.6;32.6;1
24659;1;3;Low;6;6;15.2;15.2;1
24664;1;5;Med 1;6;10;790.3;790.3;1
24665;1;3;Low;6;4;108;108;1
24668;1;4;Med 1;4;7;2473;2473;1
24676;1;4;Med 1;1;5;2461.6;2461.6;1
24678;1;3;Low;4;4;100.1;100.1;1
24683;1;2;Low;4;3;2392.7;2392.7;1
24684;1;2;Low;4;3;2392.7;2392.7;1
24685;1;2;Low;4;3;2392.7;2392.7;1
